,ID,Adult,Not Adult,NotInCollection,InCollection,English /Non English,ExYear,ExMonth,ExDay,Canceled,In Production,Planned,Post Production,Released,Rumored,Unknown
4005,10019,1,0,1,0,1,1992,10,16,0,0,0,0,1,0,0
4006,10021,1,0,1,0,1,1992,10,7,0,0,0,0,1,0,0
4007,10022,1,0,1,0,1,1990,5,16,0,0,0,0,1,0,0
4008,10025,1,0,1,0,1,1936,6,26,0,0,0,0,1,0,0
4009,10027,1,0,1,0,0,1953,9,7,0,0,0,0,1,0,0
4010,10028,1,0,1,0,0,1931,11,20,0,0,0,0,1,0,0
4011,10030,1,0,1,0,1,1939,11,11,0,0,0,0,1,0,0
4012,10036,1,0,1,0,1,1992,1,14,0,0,0,0,1,0,0
4013,10039,1,0,1,0,1,1965,6,22,0,0,0,0,1,0,0
4014,10040,1,0,1,0,1,1929,3,8,0,0,0,0,1,0,0
4015,10041,1,0,1,0,0,1959,10,21,0,0,0,0,1,0,0
4016,10042,1,0,1,0,1,1947,9,13,0,0,0,0,1,0,0
4017,10046,1,0,1,0,0,1996,7,27,0,0,0,0,1,0,0
4018,10050,1,0,1,0,1,1965,7,29,0,0,0,0,1,0,0
4019,10052,1,0,1,0,1,1990,11,7,0,0,0,0,1,0,0
4020,10053,1,0,1,0,1,1949,8,19,0,0,0,0,1,0,0
4021,10056,1,0,1,0,1,2002,11,7,0,0,0,0,1,0,0
4022,10057,1,0,1,0,0,2002,9,23,0,0,0,0,1,0,0
4023,10058,1,0,1,0,1,2003,10,7,0,0,0,0,1,0,0
4024,10059,1,0,1,0,1,1991,5,4,0,0,0,0,1,0,0
4025,10060,1,0,1,0,1,1986,3,21,0,0,0,0,1,0,0
4026,10061,1,0,1,0,1,2003,7,9,0,0,0,0,1,0,0
4027,10063,1,0,1,0,1,1985,8,30,0,0,0,0,1,0,0
4028,10066,1,0,1,0,0,1992,9,16,0,0,0,0,1,0,0
4029,10067,1,0,1,0,1,1966,2,17,0,0,0,0,1,0,0
4030,10069,1,0,1,0,1,1965,12,1,0,0,0,0,0,1,0
4031,10071,1,0,1,0,1,1939,10,28,0,0,0,0,1,0,0
4032,10078,1,0,0,1,1,1990,12,14,0,0,0,0,1,0,0
4033,10083,1,0,1,0,1,1986,1,1,0,0,0,0,1,0,0
4034,10084,1,0,1,0,1,1990,2,16,0,0,0,0,1,0,0
4035,10085,1,0,1,0,1,1944,2,18,0,0,0,0,1,0,0
4036,10086,1,0,1,0,0,2002,11,1,0,0,0,0,1,0,0
4037,10089,1,0,1,0,1,1946,10,5,0,0,0,0,1,0,0
4038,10091,1,0,1,0,1,1962,1,1,0,0,0,0,1,0,0
4039,10094,1,0,1,0,1,2005,5,13,0,0,0,0,1,0,0
4040,10096,1,0,1,0,1,2004,5,26,0,0,0,0,1,0,0
4041,10097,1,0,1,0,1,1991,1,2,0,0,0,0,1,0,0
4042,10098,1,0,1,0,0,1999,8,9,0,0,0,0,1,0,0
4043,10101,1,0,1,0,1,2004,6,18,0,0,0,0,1,0,0
4044,10102,1,0,1,0,1,2005,3,6,0,0,0,0,1,0,0
4045,10105,1,0,1,0,0,2001,6,3,0,0,0,0,1,0,0
4046,10106,1,0,1,0,0,1974,9,26,0,0,0,0,1,0,0
4047,10107,1,0,1,0,0,2003,5,15,0,0,0,0,1,0,0
4048,10108,1,0,1,0,1,1988,5,17,0,0,0,0,1,0,0
4049,10109,1,0,1,0,1,1959,1,2,0,0,0,0,1,0,0
4050,10111,1,0,1,0,1,1967,12,21,0,0,0,0,1,0,0
4051,10113,1,0,1,0,1,1986,5,30,0,0,0,0,1,0,0
4052,10116,1,0,1,0,1,2003,2,9,0,0,0,0,1,0,0
4053,10118,1,0,1,0,1,2003,5,16,0,0,0,0,1,0,0
4054,10120,1,0,1,0,1,1999,6,14,0,0,0,0,1,0,0
4055,10121,1,0,1,0,1,1951,8,11,0,0,0,0,1,0,0
4056,10122,1,0,1,0,1,1958,11,2,0,0,0,0,1,0,0
4057,10123,1,0,0,1,1,2005,10,6,0,0,0,0,1,0,0
4058,10126,1,0,1,0,0,2004,3,9,0,0,0,0,1,0,0
4059,10131,1,0,1,0,1,2004,10,15,0,0,0,0,1,0,0
4060,10134,1,0,0,1,1,2004,10,22,0,0,0,0,1,0,0
4061,10135,1,0,1,0,1,2004,10,22,0,0,0,0,1,0,0
4062,10136,1,0,1,0,1,1964,12,16,0,0,0,0,1,0,0
4063,10142,1,0,1,0,1,1943,11,8,0,0,0,0,1,0,0
4064,10143,1,0,1,0,1,2005,6,17,0,0,0,0,1,0,0
4065,10146,1,0,1,0,0,1953,10,30,0,0,0,0,1,0,0
4066,10148,1,0,1,0,0,2004,10,25,0,0,0,0,1,0,0
4067,10149,1,0,1,0,1,1958,3,7,0,0,0,0,1,0,0
4068,10150,1,0,1,0,1,1962,8,6,0,0,0,0,1,0,0
4069,10152,1,0,0,1,0,1968,12,16,0,0,0,0,1,0,0
4070,10156,1,0,1,0,1,1971,4,23,0,0,0,0,1,0,0
4071,10159,1,0,1,0,1,1983,10,20,0,0,0,0,1,0,0
4072,10161,1,0,1,0,1,1985,11,22,0,0,0,0,1,0,0
4073,10162,1,0,1,0,1,1987,1,8,0,0,0,0,1,0,0
4074,10164,1,0,1,0,1,1990,6,29,0,0,0,0,1,0,0
4075,10170,1,0,1,0,1,1993,10,4,0,0,0,0,1,0,0
4076,10172,1,0,0,1,0,1975,6,6,0,0,0,0,1,0,0
4077,10174,1,0,1,0,1,1997,7,30,0,0,0,0,1,0,0
4078,10175,1,0,1,0,1,2004,5,18,0,0,0,0,1,0,0
4079,10178,1,0,1,0,1,2001,4,28,0,0,0,0,1,0,0
4080,10181,1,0,1,0,1,2002,1,18,0,0,0,0,1,0,0
4081,10186,1,0,0,1,1,2004,6,8,0,0,0,0,1,0,0
4082,10187,1,0,0,1,0,2003,10,5,0,0,0,0,1,0,0
4083,10190,1,0,0,1,1,2004,4,23,0,0,0,0,1,0,0
4084,10192,1,0,1,0,1,1982,10,22,0,0,0,0,1,0,0
4085,10195,1,0,1,0,1,1995,8,30,0,0,0,0,1,0,0
4086,10196,1,0,1,0,1,2001,1,1,0,0,0,0,1,0,0
4087,10198,1,0,1,0,0,1989,10,13,0,0,0,0,1,0,0
4088,10202,1,0,1,0,0,2004,9,9,0,0,0,0,1,0,0
4089,10203,1,0,0,1,1,2004,10,15,0,0,0,0,1,0,0
4090,10204,1,0,1,0,1,1935,10,13,0,0,0,0,1,0,0
4091,10207,1,0,1,0,1,1963,12,19,0,0,0,0,1,0,0
4092,10210,1,0,1,0,1,1991,4,10,0,0,0,0,1,0,0
4093,10213,1,0,1,0,1,1944,1,28,0,0,0,0,1,0,0
4094,10214,1,0,1,0,1,1949,1,2,0,0,0,0,1,0,0
4095,10217,1,0,1,0,1,1985,8,2,0,0,0,0,1,0,0
4096,10220,1,0,1,0,1,1964,7,22,0,0,0,0,1,0,0
4097,10222,1,0,0,1,0,1972,1,1,0,0,0,0,1,0,0
4098,10223,1,0,1,0,1,2005,5,21,0,0,0,0,1,0,0
4099,10224,1,0,1,0,1,2002,9,20,0,0,0,0,1,0,0
4100,10225,1,0,1,0,1,2005,7,21,0,0,0,0,1,0,0
4101,10228,1,0,0,1,0,1998,5,30,0,0,0,0,1,0,0
4102,10229,1,0,1,0,1,2005,4,21,0,0,0,0,1,0,0
4103,10230,1,0,1,0,1,2001,12,20,0,0,0,0,1,0,0
4104,10233,1,0,1,0,1,2005,5,9,0,0,0,0,1,0,0
4105,10234,1,0,0,1,1,1983,7,9,0,0,0,0,1,0,0
4106,10235,1,0,0,1,0,1988,8,13,0,0,0,0,1,0,0
4107,10238,1,0,1,0,0,1970,10,10,0,0,0,0,1,0,0
4108,10239,1,0,1,0,1,2003,5,15,0,0,0,0,1,0,0
4109,10240,1,0,1,0,1,2002,6,6,0,0,0,0,1,0,0
4110,10242,1,0,1,0,1,2004,5,5,0,0,0,0,1,0,0
4111,10245,1,0,1,0,1,2002,6,9,0,0,0,0,1,0,0
4112,10247,1,0,1,0,0,2004,1,1,0,0,0,0,1,0,0
4113,10250,1,0,0,1,0,2001,10,8,0,0,0,0,1,0,0
4114,10253,1,0,1,0,1,1949,10,26,0,0,0,0,1,0,0
4115,10254,1,0,1,0,1,1964,3,18,0,0,0,0,1,0,0
4116,10256,1,0,1,0,1,1995,8,25,0,0,0,0,1,0,0
4117,10258,1,0,0,1,1,2006,10,2,0,0,0,0,1,0,0
4118,10259,1,0,1,0,1,2004,11,13,0,0,0,0,1,0,0
4119,10261,1,0,1,0,1,1953,6,2,0,0,0,0,1,0,0
4120,10263,1,0,0,1,1,2006,10,3,0,0,0,0,1,0,0
4121,10264,1,0,1,0,0,1996,1,1,0,0,0,0,1,0,0
4122,10267,1,0,1,0,0,1977,2,10,0,0,0,0,1,0,0
4123,10270,1,0,1,0,1,2005,1,1,0,0,0,0,1,0,0
4124,10271,1,0,1,0,1,2004,6,5,0,0,0,0,1,0,0
4125,10274,1,0,1,0,1,1968,6,3,0,0,0,0,1,0,0
4126,10276,1,0,1,0,1,2006,1,6,0,0,0,0,1,0,0
4127,10281,1,0,1,0,1,1976,7,28,0,0,0,0,1,0,0
4128,10284,1,0,0,1,0,2004,12,25,0,0,0,0,1,0,0
4129,10287,1,0,1,0,1,1973,4,19,0,0,0,0,1,0,0
4130,10290,1,0,1,0,1,1975,1,7,0,0,0,0,1,0,0
4131,10293,1,0,0,1,1,2006,9,22,0,0,0,0,1,0,0
4132,10294,1,0,1,0,1,2006,9,10,0,0,0,0,1,0,0
4133,10295,1,0,1,0,1,1937,2,19,0,0,0,0,1,0,0
4134,10296,1,0,1,0,0,2006,10,2,0,0,0,0,1,0,0
4135,10300,1,0,1,0,1,2006,11,22,0,0,0,0,1,0,0
4136,10305,1,0,0,1,1,2006,4,28,0,0,0,0,1,0,0
4137,10312,1,0,1,0,1,1951,10,8,0,0,0,0,1,0,0
4138,10313,1,0,1,0,1,2006,1,27,0,0,0,0,1,0,0
4139,10323,1,0,1,0,1,2005,12,5,0,0,0,0,1,0,0
4140,10326,1,0,0,1,1,2007,5,1,0,0,0,0,1,0,0
4141,10334,1,0,1,0,1,2005,10,23,0,0,0,0,1,0,0
4142,10337,1,0,1,0,1,2005,9,16,0,0,0,0,1,0,0
4143,10341,1,0,0,1,1,2007,6,20,0,0,0,0,1,0,0
4144,10342,1,0,1,0,1,2007,7,27,0,0,0,0,1,0,0
4145,10346,1,0,1,0,1,2005,3,9,0,0,0,0,1,0,0
4146,10349,1,0,1,0,1,2005,7,23,0,0,0,0,1,0,0
4147,10353,1,0,1,0,1,2007,1,3,0,0,0,0,1,0,0
4148,10355,1,0,1,0,0,2006,11,29,0,0,0,0,1,0,0
4149,10362,1,0,1,0,1,2005,1,1,0,0,0,0,1,0,0
4150,10365,1,0,1,0,1,2007,11,29,0,0,0,0,1,0,0
4151,10366,1,0,1,0,0,1964,12,19,0,0,0,0,1,0,0
4152,10368,1,0,1,0,0,1955,11,22,0,0,0,0,1,0,0
4153,10369,1,0,1,0,1,2008,3,14,0,0,0,0,1,0,0
4154,10372,1,0,1,0,1,2007,10,26,0,0,0,0,1,0,0
4155,10373,1,0,1,0,1,2008,3,28,0,0,0,0,1,0,0
4156,10374,1,0,1,0,1,2007,6,15,0,0,0,0,1,0,0
4157,10379,1,0,1,0,0,2006,9,21,0,0,0,0,1,0,0
4158,10381,1,0,1,0,1,2008,10,5,0,0,0,0,1,0,0
4159,10387,1,0,0,1,1,2005,9,9,0,0,0,0,1,0,0
4160,10388,1,0,1,0,1,2008,1,21,0,0,0,0,1,0,0
4161,10390,1,0,1,0,1,2008,9,5,0,0,0,0,1,0,0
4162,10398,1,0,1,0,1,2008,1,8,0,0,0,0,1,0,0
4163,10400,1,0,1,0,1,2008,8,28,0,0,0,0,1,0,0
4164,10401,1,0,1,0,0,2007,7,26,0,0,0,0,1,0,0
4165,10402,1,0,1,0,1,2001,4,21,0,0,0,0,1,0,0
4166,10405,1,0,1,0,1,1958,7,2,0,0,0,0,1,0,0
4167,10406,1,0,1,0,1,1935,2,22,0,0,0,0,1,0,0
4168,10407,1,0,1,0,0,2006,8,23,0,0,0,0,1,0,0
4169,10408,1,0,0,1,1,1987,1,3,0,0,0,0,1,0,0
4170,10412,1,0,0,1,1,1944,1,1,0,0,0,0,1,0,0
4171,10413,1,0,1,0,1,2008,9,26,0,0,0,0,1,0,0
4172,10415,1,0,1,0,1,1986,5,3,0,0,0,0,1,0,0
4173,10416,1,0,1,0,0,2005,3,31,0,0,0,0,1,0,0
4174,10417,1,0,0,1,1,1945,6,14,0,0,0,0,1,0,0
4175,10419,1,0,1,0,0,2006,11,15,0,0,0,0,1,0,0
4176,10420,1,0,1,0,1,2008,6,20,0,0,0,0,1,0,0
4177,10422,1,0,1,0,1,2005,7,21,0,0,0,0,1,0,0
4178,10423,1,0,1,0,1,1947,11,10,0,0,0,0,1,0,0
4179,10425,1,0,1,0,1,1944,9,8,0,0,0,0,1,0,0
4180,10426,1,0,1,0,1,2008,7,2,0,0,0,0,1,0,0
4181,10430,1,0,1,0,0,2006,6,29,0,0,0,0,1,0,0
4182,10432,1,0,1,0,1,1953,5,13,0,0,0,0,1,0,0
4183,10433,1,0,1,0,0,1984,10,19,0,0,0,0,1,0,0
4184,10434,1,0,1,0,1,2009,4,17,0,0,0,0,1,0,0
4185,10436,1,0,1,0,0,1969,8,11,0,0,0,0,1,0,0
4186,10437,1,0,1,0,1,2007,1,1,0,0,0,0,1,0,0
4187,10439,1,0,0,1,1,2009,5,20,0,0,0,0,1,0,0
4188,10441,1,0,1,0,1,2009,1,6,0,0,0,0,1,0,0
4189,10442,1,0,1,0,1,1960,3,3,0,0,0,0,1,0,0
4190,10446,1,0,1,0,1,2006,4,26,0,0,0,0,1,0,0
4191,10448,1,0,1,0,0,1959,3,12,0,0,0,0,1,0,0
4192,10449,1,0,0,1,1,1973,3,16,0,0,0,0,1,0,0
4193,10451,1,0,1,0,1,2005,2,9,0,0,0,0,1,0,0
4194,10459,1,0,1,0,1,1992,8,21,0,0,0,0,1,0,0
4195,10461,1,0,1,0,1,2005,6,10,0,0,0,0,1,0,0
4196,10465,1,0,1,0,0,1972,8,12,0,0,0,0,1,0,0
4197,10470,1,0,1,0,0,2009,6,2,0,0,0,0,1,0,0
4198,10473,1,0,1,0,1,2009,4,16,0,0,0,0,1,0,0
4199,10474,1,0,1,0,1,1971,1,11,0,0,0,0,1,0,0
4200,10478,1,0,1,0,1,1990,4,13,0,0,0,0,1,0,0
4201,10480,1,0,1,0,1,1952,10,24,0,0,0,0,1,0,0
4202,10481,1,0,1,0,1,1916,5,3,0,0,0,0,1,0,0
4203,10483,1,0,1,0,0,1947,6,25,0,0,0,0,1,0,0
4204,10487,1,0,1,0,0,1955,3,5,0,0,0,0,1,0,0
4205,10488,1,0,1,0,1,2004,1,1,0,0,0,0,1,0,0
4206,10493,1,0,1,0,1,2009,10,13,0,0,0,0,1,0,0
4207,10495,1,0,1,0,0,2004,5,14,0,0,0,0,1,0,0
4208,10498,1,0,1,0,0,1981,12,1,0,0,0,0,1,0,0
4209,10499,1,0,1,0,0,2003,11,13,0,0,0,0,1,0,0
4210,10500,1,0,1,0,1,1940,3,23,0,0,0,0,1,0,0
4211,10503,1,0,1,0,1,2010,1,29,0,0,0,0,1,0,0
4212,10510,1,0,1,0,1,2009,9,13,0,0,0,0,1,0,0
4213,10511,1,0,1,0,0,2004,10,22,0,0,0,0,1,0,0
4214,10519,1,0,1,0,0,2006,9,15,0,0,0,0,1,0,0
4215,10520,1,0,1,0,1,1984,4,19,0,0,0,0,1,0,0
4216,10521,1,0,1,0,0,2007,11,9,0,0,0,0,1,0,0
4217,10523,1,0,1,0,1,2009,12,13,0,0,0,0,1,0,0
4218,10526,1,0,0,1,1,1972,6,23,0,0,0,0,1,0,0
4219,10528,1,0,1,0,1,1974,8,28,0,0,0,0,1,0,0
4220,10530,1,0,1,0,1,1960,5,3,0,0,0,0,1,0,0
4221,10532,1,0,1,0,1,2008,6,13,0,0,0,0,1,0,0
4222,10533,1,0,1,0,0,1990,9,20,0,0,0,0,1,0,0
4223,10538,1,0,1,0,1,2010,12,27,0,0,0,0,1,0,0
4224,10539,1,0,1,0,1,1942,1,9,0,0,0,0,1,0,0
4225,10543,1,0,1,0,0,1956,5,9,0,0,0,0,1,0,0
4226,10545,1,0,1,0,0,1968,3,22,0,0,0,0,1,0,0
4227,10546,1,0,1,0,1,2005,9,16,0,0,0,0,1,0,0
4228,10551,1,0,1,0,1,1944,1,1,0,0,0,0,1,0,0
4229,10552,1,0,1,0,0,1951,1,10,0,0,0,0,1,0,0
4230,10554,1,0,1,0,0,1973,1,1,0,0,0,0,1,0,0
4231,10561,1,0,1,0,0,1965,10,31,0,0,0,0,1,0,0
4232,10563,1,0,1,0,0,2005,5,27,0,0,0,0,1,0,0
4233,10565,1,0,1,0,1,2009,6,15,0,0,0,0,1,0,0
4234,10570,1,0,1,0,1,1998,4,17,0,0,0,0,1,0,0
4235,10571,1,0,1,0,1,1934,3,31,0,0,0,0,1,0,0
4236,10573,1,0,1,0,0,2008,7,15,0,0,0,0,1,0,0
4237,10574,1,0,1,0,0,2006,3,9,0,0,0,0,1,0,0
4238,10578,1,0,1,0,1,1952,12,31,0,0,0,0,1,0,0
4239,10581,1,0,1,0,1,2010,10,9,0,0,0,0,1,0,0
4240,10584,1,0,1,0,1,2011,6,10,0,0,0,0,1,0,0
4241,10585,1,0,1,0,1,2000,1,1,0,0,0,0,0,0,1
4242,10588,1,0,1,0,1,2010,1,14,0,0,0,0,1,0,0
4243,10591,1,0,1,0,0,2007,9,13,0,0,0,0,1,0,0
4244,10592,1,0,1,0,1,2005,10,23,0,0,0,0,1,0,0
4245,10594,1,0,1,0,1,2007,1,1,0,0,0,0,1,0,0
4246,10597,1,0,1,0,1,2007,1,1,0,0,0,0,1,0,0
4247,10598,1,0,1,0,0,2008,10,16,0,0,0,0,1,0,0
4248,10600,1,0,1,0,1,2005,6,12,0,0,0,0,1,0,0
4249,10602,1,0,0,1,0,1982,8,22,0,0,0,0,1,0,0
4250,10606,1,0,1,0,0,1997,11,28,0,0,0,0,1,0,0
4251,10611,1,0,1,0,0,1955,1,26,0,0,0,0,1,0,0
4252,10612,1,0,0,1,0,1958,6,6,0,0,0,0,1,0,0
4253,10614,1,0,1,0,1,1961,6,6,0,0,0,0,1,0,0
4254,10615,1,0,1,0,1,1999,8,23,0,0,0,0,1,0,0
4255,10616,1,0,1,0,1,2008,12,31,0,0,0,0,1,0,0
4256,10619,1,0,1,0,0,1997,1,4,0,0,0,0,1,0,0
4257,10621,1,0,1,0,0,1972,7,15,0,0,0,0,1,0,0
4258,10627,1,0,1,0,1,2010,11,6,0,0,0,0,1,0,0
4259,10628,1,0,1,0,0,1991,10,19,0,0,0,0,1,0,0
4260,10634,1,0,1,0,1,2005,11,17,0,0,0,0,1,0,0
4261,10637,1,0,1,0,0,2003,3,10,0,0,0,0,1,0,0
4262,10638,1,0,1,0,1,1938,6,7,0,0,0,0,1,0,0
4263,10642,1,0,1,0,1,2005,12,22,0,0,0,0,1,0,0
4264,10644,1,0,1,0,1,1952,1,2,0,0,0,0,1,0,0
4265,10645,1,0,1,0,1,1923,1,22,0,0,0,0,1,0,0
4266,10646,1,0,1,0,1,1923,1,3,0,0,0,0,1,0,0
4267,10647,1,0,1,0,0,2002,3,27,0,0,0,0,1,0,0
4268,10652,1,0,1,0,1,2008,3,4,0,0,0,0,1,0,0
4269,10654,1,0,1,0,1,1961,5,17,0,0,0,0,1,0,0
4270,10660,1,0,1,0,1,1986,8,17,0,0,0,0,1,0,0
4271,10662,1,0,1,0,1,2009,6,11,0,0,0,0,1,0,0
4272,10664,1,0,1,0,0,1949,9,13,0,0,0,0,1,0,0
4273,10667,1,0,1,0,1,1996,1,10,0,0,0,0,1,0,0
4274,10668,1,0,1,0,0,1946,2,25,0,0,0,0,1,0,0
4275,10670,1,0,1,0,1,2011,7,4,0,0,0,0,1,0,0
4276,10671,1,0,0,1,0,2010,9,12,0,0,0,0,1,0,0
4277,10673,1,0,1,0,1,2011,10,2,0,0,0,0,1,0,0
4278,10675,1,0,1,0,1,1914,3,31,0,0,0,0,1,0,0
4279,10677,1,0,1,0,1,1945,12,17,0,0,0,0,1,0,0
4280,10678,1,0,1,0,0,2010,5,17,0,0,0,0,1,0,0
4281,10679,1,0,1,0,1,1933,9,29,0,0,0,0,1,0,0
4282,10680,1,0,1,0,1,2008,4,26,0,0,0,0,1,0,0
4283,10682,1,0,1,0,1,2010,6,8,0,0,0,0,1,0,0
4284,10683,1,0,1,0,0,2010,9,10,0,0,0,0,1,0,0
4285,10685,1,0,1,0,1,2011,5,18,0,0,0,0,1,0,0
4286,10686,1,0,1,0,0,1974,1,1,0,0,0,0,1,0,0
4287,10689,1,0,0,1,0,2005,7,29,0,0,0,0,1,0,0
4288,10693,1,0,1,0,1,2011,5,19,0,0,0,0,1,0,0
4289,10694,1,0,1,0,1,2011,2,22,0,0,0,0,0,0,1
4290,10697,1,0,1,0,1,1933,6,23,0,0,0,0,1,0,0
4291,10698,1,0,1,0,0,2004,3,9,0,0,0,0,1,0,0
4292,10699,1,0,1,0,1,2004,10,16,0,0,0,0,1,0,0
4293,10700,1,0,1,0,0,2005,5,27,0,0,0,0,1,0,0
4294,10701,1,0,0,1,0,2001,12,15,0,0,0,0,0,1,0
4295,10708,1,0,1,0,1,2011,8,19,0,0,0,0,1,0,0
4296,10710,1,0,1,0,1,2011,7,21,0,0,0,0,1,0,0
4297,10713,1,0,1,0,1,1939,7,10,0,0,0,0,1,0,0
4298,10715,1,0,1,0,1,2006,6,21,0,0,0,0,1,0,0
4299,10716,1,0,1,0,0,2000,7,8,0,0,0,0,1,0,0
4300,10717,1,0,1,0,1,2002,1,1,0,0,0,0,1,0,0
4301,10718,1,0,0,1,1,2010,12,11,0,0,0,0,1,0,0
4302,10729,1,0,1,0,0,1967,4,24,0,0,0,0,1,0,0
4303,10730,1,0,1,0,1,1955,3,19,0,0,0,0,1,0,0
4304,10731,1,0,1,0,0,1965,1,1,0,0,0,0,1,0,0
4305,10734,1,0,1,0,1,2006,1,1,0,0,0,0,1,0,0
4306,10736,1,0,1,0,1,2003,1,1,0,0,0,0,1,0,0
4307,10738,1,0,1,0,0,2010,4,6,0,0,0,0,1,0,0
4308,10741,1,0,1,0,0,1998,10,6,0,0,0,0,1,0,0
4309,10742,1,0,1,0,0,1999,9,22,0,0,0,0,1,0,0
4310,10743,1,0,1,0,1,1975,11,6,0,0,0,0,1,0,0
4311,10744,1,0,1,0,1,1983,1,1,0,0,0,0,1,0,0
4312,10748,1,0,1,0,1,2010,1,1,0,0,0,0,1,0,0
4313,10751,1,0,1,0,0,2005,10,6,0,0,0,0,1,0,0
4314,10752,1,0,1,0,1,1964,1,1,0,0,0,0,1,0,0
4315,10754,1,0,1,0,1,2009,3,13,0,0,0,0,1,0,0
4316,10759,1,0,1,0,1,1983,7,22,0,0,0,0,1,0,0
4317,10760,1,0,1,0,0,2008,11,13,0,0,0,0,1,0,0
4318,10762,1,0,1,0,1,2011,10,17,0,0,0,0,1,0,0
4319,10764,1,0,1,0,1,1968,8,2,0,0,0,0,1,0,0
4320,10775,1,0,1,0,1,1980,3,10,0,0,0,0,1,0,0
4321,10778,1,0,1,0,0,1972,9,3,0,0,0,0,1,0,0
4322,10782,1,0,1,0,1,2012,1,2,0,0,0,0,1,0,0
4323,10787,1,0,1,0,1,2008,10,18,0,0,0,0,1,0,0
4324,10788,1,0,1,0,0,1994,5,21,0,0,0,0,1,0,0
4325,10789,1,0,1,0,1,2005,4,21,0,0,0,0,1,0,0
4326,10791,1,0,1,0,0,2012,2,17,0,0,0,0,1,0,0
4327,10795,1,0,1,0,1,2011,2,16,0,0,0,0,1,0,0
4328,10796,1,0,1,0,1,2009,3,2,0,0,0,0,1,0,0
4329,10800,1,0,1,0,0,1982,7,14,0,0,0,0,1,0,0
4330,10804,1,0,1,0,1,2011,6,18,0,0,0,0,1,0,0
4331,10805,1,0,1,0,1,2012,11,4,0,0,0,0,1,0,0
4332,10806,1,0,1,0,1,2006,10,2,0,0,0,0,1,0,0
4333,10813,1,0,1,0,1,1957,1,11,0,0,0,0,1,0,0
4334,10816,1,0,1,0,1,1970,11,18,0,0,0,0,1,0,0
4335,10818,1,0,0,1,0,2011,6,1,0,0,0,0,1,0,0
4336,10820,1,0,0,1,0,1986,12,20,0,0,0,0,1,0,0
4337,10823,1,0,1,0,1,2008,3,21,0,0,0,0,1,0,0
4338,10825,1,0,1,0,1,2011,10,21,0,0,0,0,1,0,0
4339,10826,1,0,1,0,0,1967,4,2,0,0,0,0,1,0,0
4340,10828,1,0,1,0,0,2012,1,20,0,0,0,0,1,0,0
4341,10829,1,0,1,0,0,2011,12,31,0,0,0,0,1,0,0
4342,10830,1,0,0,1,1,1940,1,15,0,0,0,0,1,0,0
4343,10831,1,0,1,0,1,1999,5,12,0,0,0,0,1,0,0
4344,10833,1,0,0,1,1,1946,12,18,0,0,0,0,1,0,0
4345,10834,1,0,1,0,1,1985,10,5,0,0,0,0,1,0,0
4346,10836,1,0,0,1,1,2012,2,8,0,0,0,0,1,0,0
4347,10839,1,0,1,0,0,1968,1,1,0,0,0,0,1,0,0
4348,10842,1,0,1,0,1,2005,5,9,0,0,0,0,1,0,0
4349,10845,1,0,1,0,0,2011,2,9,0,0,0,0,1,0,0
4350,10846,1,0,1,0,1,2011,9,27,0,0,0,0,1,0,0
4351,10847,1,0,1,0,1,2012,1,17,0,0,0,0,1,0,0
4352,10849,1,0,1,0,1,2012,7,13,0,0,0,0,1,0,0
4353,10852,1,0,1,0,1,1960,9,28,0,0,0,0,1,0,0
4354,10854,1,0,1,0,1,2012,9,28,0,0,0,0,1,0,0
4355,10855,1,0,1,0,0,2004,11,10,0,0,0,0,1,0,0
4356,10865,1,0,1,0,1,1993,1,1,0,0,0,0,1,0,0
4357,10867,1,0,1,0,1,1981,1,5,0,0,0,0,1,0,0
4358,10870,1,0,1,0,0,1972,9,29,0,0,0,0,1,0,0
4359,10871,1,0,1,0,1,1999,11,17,0,0,0,0,1,0,0
4360,10872,1,0,0,1,1,2005,10,25,0,0,0,0,1,0,0
4361,10873,1,0,1,0,1,2001,11,6,0,0,0,0,1,0,0
4362,10876,1,0,0,1,1,2012,1,17,0,0,0,0,1,0,0
4363,10877,1,0,1,0,1,2005,1,23,0,0,0,0,1,0,0
4364,10881,1,0,1,0,1,2012,1,1,0,0,0,0,1,0,0
4365,10882,1,0,1,0,1,2006,2,24,0,0,0,0,1,0,0
4366,10883,1,0,1,0,1,1970,8,28,0,0,0,0,1,0,0
4367,10884,1,0,1,0,0,2006,4,14,0,0,0,0,1,0,0
4368,10886,1,0,1,0,0,2006,3,16,0,0,0,0,1,0,0
4369,10889,1,0,1,0,0,2003,8,22,0,0,0,0,1,0,0
4370,10892,1,0,1,0,0,1977,7,22,0,0,0,0,1,0,0
4371,10893,1,0,1,0,0,2009,8,4,0,0,0,0,1,0,0
4372,10896,1,0,1,0,0,2011,3,7,0,0,0,0,1,0,0
4373,10897,1,0,1,0,1,2009,3,7,0,0,0,0,1,0,0
4374,10902,1,0,1,0,1,2006,1,26,0,0,0,0,1,0,0
4375,10905,1,0,1,0,1,2012,12,23,0,0,0,0,1,0,0
4376,10906,1,0,1,0,1,2011,8,26,0,0,0,0,1,0,0
4377,10912,1,0,0,1,1,2010,9,5,0,0,0,0,1,0,0
4378,10918,1,0,1,0,1,1963,1,1,0,0,0,0,1,0,0
4379,10920,1,0,1,0,1,1978,8,11,0,0,0,0,1,0,0
4380,10923,1,0,1,0,0,2005,10,7,0,0,0,0,1,0,0
